"","y","x","fac","cl"
"5748",6.07892507415397,1.46737473040564,"4","1437"
"5749",-1.10594411791853,-2.04381351835231,"1","1438"
"5750",0.082936639754053,0.329137910193111,"2","1438"
"5751",0.526445916641079,0.655601360522844,"3","1438"
"5752",-3.76150445189985,-0.828613108321307,"4","1438"
"5753",1.30424502912583,1.13592859578181,"1","1439"
"5754",0.911163373186163,0.135139447282554,"2","1439"
"5755",2.41003652323927,0.405826813102631,"3","1439"
"5756",1.34841170120115,0.569163331749017,"4","1439"
"5757",-0.348869528364717,0.296575980012817,"1","1440"
"5758",-2.26666548064839,-0.804683055570386,"2","1440"
"5759",-2.6728861806659,-0.895760998828708,"3","1440"
"5760",-4.30914309153332,-0.811642462097878,"4","1440"
"5761",-0.751790179263196,-1.19987987846285,"1","1441"
"5762",-0.644207213343676,-0.616572098467496,"2","1441"
"5763",2.30390084916151,0.263717686877279,"3","1441"
"5764",2.97340415477802,0.709622081482609,"4","1441"
"5765",-0.791381733387068,-0.539260794229152,"1","1442"
"5766",0.465091710659213,-1.68069745049569,"2","1442"
"5767",-2.45701756180447,-0.524636640099654,"3","1442"
"5768",-5.65568188145085,-1.31160821922217,"4","1442"
"5769",-0.501194957028666,0.576526463032154,"1","1443"
"5770",0.380969361624279,0.672316737970101,"2","1443"
"5771",-5.0987415627285,-1.15032536923295,"3","1443"
"5772",-1.55254147759184,-0.508781630715045,"4","1443"
"5773",-0.961244820287478,-0.705868085346728,"1","1444"
"5774",-1.85969974182202,-1.31418088089713,"2","1444"
"5775",0.0207653244747276,0.0188162922848313,"3","1444"
"5776",-3.26108821003615,-0.775907485234179,"4","1444"
"5777",-0.517531514785236,-0.7941188246646,"1","1445"
"5778",-1.29819158128777,-0.668323781093583,"2","1445"
"5779",0.92526873752233,0.489719688314793,"3","1445"
"5780",1.33776902109125,0.347102287300765,"4","1445"
"5781",-0.447757799379936,-1.89554099455676,"1","1446"
"5782",-0.0498247659853027,-0.847472064861489,"2","1446"
"5783",-1.60392112982531,-0.740013844314946,"3","1446"
"5784",3.63837534080684,0.721479129901839,"4","1446"
"5785",1.58260413763193,0.662967839603192,"1","1447"
"5786",2.40161966464123,0.757629781513416,"2","1447"
"5787",0.0865874230921448,-0.383556672473606,"3","1447"
"5788",-1.06144726226479,-0.374879545150572,"4","1447"
"5789",1.38369727582634,0.520044346849536,"1","1448"
"5790",-0.149781551754829,0.461296955392659,"2","1448"
"5791",5.1692209200324,0.953880630854719,"3","1448"
"5792",3.46883654428202,0.0450293051281798,"4","1448"
"5793",-0.200178617339247,-1.03370085527015,"1","1449"
"5794",2.13657352166726,0.454524846887611,"2","1449"
"5795",1.71731077242534,0.176755768779975,"3","1449"
"5796",0.564704407837396,-0.0916163649010709,"4","1449"
"5797",-0.0717001466100862,0.370448199841927,"1","1450"
"5798",-5.45551372540115,-2.0760760358827,"2","1450"
"5799",0.15817502850572,-0.133680997069587,"3","1450"
"5800",1.32618254703831,0.276499551447134,"4","1450"
"5801",-0.115416517678284,0.538519846398801,"1","1451"
"5802",-3.97862673666295,-1.75111273985367,"2","1451"
"5803",1.86633828438799,0.357796007623686,"3","1451"
"5804",-4.3351612109251,-0.565079043788735,"4","1451"
"5805",-0.893923808207715,-1.65841109874208,"1","1452"
"5806",-1.07169000459758,-0.561595509611753,"2","1452"
"5807",-3.55049550334948,-0.990119908884624,"3","1452"
"5808",-1.2368246756365,-0.0774334013736752,"4","1452"
"5809",3.0809854653407,1.7531005909463,"1","1453"
"5810",-4.2411934141101,-2.42718371726209,"2","1453"
"5811",1.04290565562784,-0.819277301136431,"3","1453"
"5812",5.21458480434965,1.45556126045504,"4","1453"
"5813",0.220741398608547,-0.116569486013191,"1","1454"
"5814",-3.04909174697324,-0.96482738389097,"2","1454"
"5815",6.75814480331875,1.78356221617752,"3","1454"
"5816",2.06342215245191,0.358303333581995,"4","1454"
"5817",0.386293400461587,-0.664338586375547,"1","1455"
"5818",-0.463732952765276,-0.449558885234703,"2","1455"
"5819",-4.3520079338641,-1.59926286916825,"3","1455"
"5820",0.83226095158423,-0.139487882246423,"4","1455"
"5821",0.194131702821154,0.358785567361099,"1","1456"
"5822",0.224822039584817,-0.107404913833011,"2","1456"
"5823",-0.776346221126543,-1.03322865097084,"3","1456"
"5824",-1.8109248331873,-0.678993589322096,"4","1456"
"5825",1.22729579383297,0.36807544703301,"1","1457"
"5826",0.85947849249476,0.919176935538535,"2","1457"
"5827",-1.26708917381147,-0.489389440800016,"3","1457"
"5828",0.544151571739473,0.0120991581707834,"4","1457"
"5829",0.788168741208565,0.136215928044225,"1","1458"
"5830",-1.96753476068387,-0.835808565857568,"2","1458"
"5831",-0.146801159414916,-0.257651610735168,"3","1458"
"5832",3.17292862600583,0.447223200771359,"4","1458"
"5833",0.609270336731579,1.28583759255627,"1","1459"
"5834",1.76656293504392,0.85103035748244,"2","1459"
"5835",5.63226441238126,2.00149200976967,"3","1459"
"5836",-4.35074001852585,-1.48492020633731,"4","1459"
"5837",-1.48592588184937,-1.49483599451916,"1","1460"
"5838",-1.87872065362006,-0.398147127254414,"2","1460"
"5839",2.4804838461579,0.422603148049994,"3","1460"
"5840",0.652082793082229,0.252447641246015,"4","1460"
"5841",-0.845458362796545,-0.319786885633895,"1","1461"
"5842",-0.200286855302241,-0.308883664285909,"2","1461"
"5843",0.360986095147408,0.411994994865951,"3","1461"
"5844",-6.00354988089991,-1.51489745864476,"4","1461"
"5845",4.4089318560441,1.51952086553463,"1","1462"
"5846",-5.68314780290815,-2.37039628840795,"2","1462"
"5847",4.01928753026117,0.426657315735462,"3","1462"
"5848",4.49539354088818,0.339298802289776,"4","1462"
"5849",-0.690995219375037,-0.154165262563096,"1","1463"
"5850",1.58746591087404,0.647303211768266,"2","1463"
"5851",3.50675216210432,1.18673953384317,"3","1463"
"5852",4.49909296675427,1.367083136306,"4","1463"
"5853",1.15359839528974,-0.526256367140128,"1","1464"
"5854",1.5277586645618,-0.021979326265929,"2","1464"
"5855",2.1147056325837,0.584088421400168,"3","1464"
"5856",-0.411750090607583,-0.0785445268381964,"4","1464"
"5857",0.350527730362145,1.02506531604179,"1","1465"
"5858",-2.0475149470228,-0.659987301547321,"2","1465"
"5859",-3.72763825854046,-1.00245933415969,"3","1465"
"5860",5.05055926762229,1.16221190997866,"4","1465"
"5861",0.527402623479931,-0.368391283059117,"1","1466"
"5862",1.72081226060052,1.80618069001025,"2","1466"
"5863",-0.910874873953403,-0.873824453594784,"3","1466"
"5864",-1.67523199274028,-0.815171817273909,"4","1466"
"5865",2.20373792645843,1.09290860010624,"1","1467"
"5866",-1.35914612529,-0.576168536280683,"2","1467"
"5867",4.28587511378554,1.23788189317172,"3","1467"
"5868",5.38842405871062,1.1835392928248,"4","1467"
"5869",1.61182976482323,1.03760727201267,"1","1468"
"5870",-0.573536167379159,0.142539342509442,"2","1468"
"5871",-0.61985681080553,-0.459357419258668,"3","1468"
"5872",5.95984492374019,1.05746062841724,"4","1468"
"5873",3.56206171153439,2.90174993032499,"1","1469"
"5874",3.31547857936424,1.52529096202563,"2","1469"
"5875",4.71462451345455,1.08593989948247,"3","1469"
"5876",4.79998706188578,0.598830185864283,"4","1469"
"5877",0.958387323651703,1.36243209800601,"1","1470"
"5878",-0.530837147355081,-0.332039341282175,"2","1470"
"5879",-0.228560449916109,-0.257248027441515,"3","1470"
"5880",-0.146341106386817,-0.188618509312911,"4","1470"
"5881",-1.10556827695581,0.385625455716616,"1","1471"
"5882",4.49770880413077,1.58742425386138,"2","1471"
"5883",4.41801818054563,1.28079346664144,"3","1471"
"5884",1.64300147418162,0.265816662413922,"4","1471"
"5885",2.57494707610817,1.91689599836961,"1","1472"
"5886",-1.1101249672487,-0.775272439917709,"2","1472"
"5887",-1.21258694568762,-0.626001035105023,"3","1472"
"5888",7.73124331749562,1.72721792041713,"4","1472"
"5889",3.15773465558394,1.33893273550365,"1","1473"
"5890",-1.84580839521955,-1.13837846883452,"2","1473"
"5891",2.3420034085549,0.609330148345563,"3","1473"
"5892",-1.99730842926019,-0.287223662622148,"4","1473"
"5893",2.88602749198293,1.82587037058561,"1","1474"
"5894",0.649649893449843,-0.0674175616060008,"2","1474"
"5895",2.14521499585425,0.032447289028442,"3","1474"
"5896",6.43076656041385,1.232072896484,"4","1474"
"5897",1.37450622416286,0.559502311805472,"1","1475"
"5898",0.505700215317035,-0.288925652502427,"2","1475"
"5899",1.79487813280069,0.726425392088887,"3","1475"
"5900",1.35106710105316,0.306098438644229,"4","1475"
"5901",0.227225726470175,0.0158076968944991,"1","1476"
"5902",-0.443200136032819,-0.566369278219336,"2","1476"
"5903",4.77646766871196,1.25645884998897,"3","1476"
"5904",0.0689724226843756,-0.00321934770011706,"4","1476"
"5905",0.38798882051131,-0.79857294089948,"1","1477"
"5906",2.70735214408773,1.19862244419759,"2","1477"
"5907",1.39836399589762,0.23204084342169,"3","1477"
"5908",-0.0483481339574948,-0.0527311042774153,"4","1477"
"5909",1.19885046249217,-0.352670269561524,"1","1478"
"5910",-1.0953359245227,-0.498448808035029,"2","1478"
"5911",0.892779939397395,0.0697323302760195,"3","1478"
"5912",0.929596186232808,0.695399102277705,"4","1478"
"5913",-2.4427778427266,-0.398377957273779,"1","1479"
"5914",2.91788954459593,0.630174317979538,"2","1479"
"5915",-0.424827709971471,-0.195789162194305,"3","1479"
"5916",3.79755502636064,0.879786371446268,"4","1479"
"5917",0.401187552607739,-0.854007291587286,"1","1480"
"5918",0.890949848269252,0.660622516096751,"2","1480"
"5919",0.43679974379213,-0.117656625405459,"3","1480"
"5920",-0.683215297347295,-0.810742197482748,"4","1480"
"5921",-0.390680457297769,-0.637002895276382,"1","1481"
"5922",0.146091922333693,-0.506559925222385,"2","1481"
"5923",-1.15060404617927,-0.668504429981843,"3","1481"
"5924",-2.63971127252503,-0.916814450504529,"4","1481"
"5925",-1.21336195723965,-0.973945066613541,"1","1482"
"5926",-0.862858630283113,-0.564057906293675,"2","1482"
"5927",-1.14985457094724,-0.25329875268688,"3","1482"
"5928",-0.863401932257605,0.0158720381998738,"4","1482"
"5929",0.915556123892046,0.0955824413174887,"1","1483"
"5930",1.43325156484605,-0.723139951555502,"2","1483"
"5931",-0.633473459166833,-0.63477446478061,"3","1483"
"5932",1.63954148151782,-0.202893576506554,"4","1483"
"5933",-0.479878442438435,-1.33098812655009,"1","1484"
"5934",0.247905579853957,-0.77532137982386,"2","1484"
"5935",-5.41623572356218,-1.92810668074935,"3","1484"
"5936",-5.92566646457862,-2.17513047177009,"4","1484"
"5937",-1.19047675098413,-0.194460578331457,"1","1485"
"5938",0.071312935208742,0.616673472883263,"2","1485"
"5939",-1.17659827758991,0.132168651057615,"3","1485"
"5940",-2.5246810508583,-0.582811106886971,"4","1485"
"5941",0.471577249112516,-0.0856152677596085,"1","1486"
"5942",-2.82569780349808,-1.12268148126903,"2","1486"
"5943",3.9954319574092,1.15214262315955,"3","1486"
"5944",-3.10981575699942,-0.336076537524347,"4","1486"
"5945",-0.493948604107677,-1.49483084691835,"1","1487"
"5946",-4.59756337328375,-2.48965957174376,"2","1487"
"5947",-0.374721980729407,0.0803715017073228,"3","1487"
"5948",0.00376037588184441,0.17326550559596,"4","1487"
"5949",-0.0495891765340808,0.160268018531554,"1","1488"
"5950",1.02240663711496,-0.12811566010287,"2","1488"
"5951",0.415551257061077,-0.123254090514317,"3","1488"
"5952",0.0910903811173276,-0.475834507427368,"4","1488"
"5953",1.7170611966771,1.45359874726743,"1","1489"
"5954",-1.04573763729997,-0.871622912228587,"2","1489"
"5955",-2.04569196315933,-1.17739914871032,"3","1489"
"5956",-2.74029385110751,-0.579109218477184,"4","1489"
"5957",3.0545548764693,0.853077046707762,"1","1490"
"5958",2.89487132930069,0.590131586096675,"2","1490"
"5959",4.16093274132247,1.00644627640161,"3","1490"
"5960",-0.381641880650372,-0.735343143612574,"4","1490"
"5961",-0.765762589895531,-0.0248453607204555,"1","1491"
"5962",1.96733936065385,1.27366957749251,"2","1491"
"5963",-5.0507522033981,-1.50277372781276,"3","1491"
"5964",-3.16388792383539,-0.504402655717583,"4","1491"
"5965",1.44195662229981,-0.331186008760467,"1","1492"
"5966",-0.576077696326529,-1.09439563828205,"2","1492"
"5967",0.796055538604016,-0.36557696335688,"3","1492"
"5968",-3.77067436519469,-1.09386265402288,"4","1492"
"5969",1.17798589499176,-0.446902521295278,"1","1493"
"5970",-0.636766546070221,-0.220524646844189,"2","1493"
"5971",-1.68694943471717,-0.550757695137864,"3","1493"
"5972",0.481233048867046,-0.0199709521112092,"4","1493"
"5973",0.921511312362831,-0.409532162997388,"1","1494"
"5974",1.80896142115742,0.750926180537932,"2","1494"
"5975",-1.31192015514299,-0.796326198392305,"3","1494"
"5976",-4.07023370506661,-1.32751907663014,"4","1494"
"5977",1.34981396230642,0.317296533990379,"1","1495"
"5978",1.53951632862144,0.0906422498130244,"2","1495"
"5979",4.98194070228317,1.69542118989116,"3","1495"
"5980",-4.6483044749698,-1.42137766867642,"4","1495"
"5981",1.56904335629899,1.84393632567354,"1","1496"
"5982",3.22267627849199,0.192860097416206,"2","1496"
"5983",2.09915913816356,0.510403957101244,"3","1496"
"5984",-2.97586420715644,-1.05110793003453,"4","1496"
"5985",3.42372739168259,3.16413289722492,"1","1497"
"5986",0.978127589419843,-0.0457478019666825,"2","1497"
"5987",2.07208293652475,0.374982856493223,"3","1497"
"5988",0.797698732414312,0.0459409852691252,"4","1497"
"5989",0.57476064521482,0.147556919833369,"1","1498"
"5990",-0.650241775930045,-0.363431491237543,"2","1498"
"5991",-4.52999709647099,-1.78787644915476,"3","1498"
"5992",9.53630682822873,2.70837348847332,"4","1498"
"5993",0.0641430270781252,-0.391427573897081,"1","1499"
"5994",3.3442565552232,1.44962914724626,"2","1499"
"5995",-0.265886256568751,-1.15132280757177,"3","1499"
"5996",4.61162519296709,0.929387759781464,"4","1499"
"5997",1.61712567014328,-0.0350682575821208,"1","1500"
"5998",0.972633016055917,-0.364604462681686,"2","1500"
"5999",-0.0421909606228819,-0.562014058707125,"3","1500"
"6000",-0.132231279600344,-0.0541013646009213,"4","1500"
"6001",-1.00083972010574,-0.54218176480756,"1","1501"
"6002",2.33568144274213,1.05904608638644,"2","1501"
"6003",1.8086344878225,0.333100490914929,"3","1501"
"6004",0.86557826183058,0.2154368038205,"4","1501"
"6005",0.906865604633173,0.419251573275769,"1","1502"
"6006",5.78336861999654,1.46774834508676,"2","1502"
"6007",-2.13450891173474,-1.33793512397162,"3","1502"
"6008",-3.44899927459746,-0.743071891906231,"4","1502"
"6009",-0.375874470263597,0.833113510247503,"1","1503"
"6010",-0.623767696372582,-0.952313571865888,"2","1503"
"6011",3.10829590489773,0.385878778793688,"3","1503"
"6012",3.46169225251774,0.737662488083911,"4","1503"
"6013",-0.64089299950457,-0.565309523071642,"1","1504"
"6014",-1.66442327384273,-0.757353435526095,"2","1504"
"6015",7.36886174289719,2.5949871408954,"3","1504"
"6016",-1.20610660709522,0.21342772000163,"4","1504"
"6017",-0.316579160522378,0.000160731058578102,"1","1505"
"6018",-0.129677632935333,0.240837753518022,"2","1505"
"6019",0.987431834809237,-0.0324183719095782,"3","1505"
"6020",6.20127101973271,1.15836791280019,"4","1505"
"6021",1.03265069334031,0.483247381714236,"1","1506"
"6022",0.548713687583074,0.479459618387316,"2","1506"
"6023",1.65438308900104,0.682453539106529,"3","1506"
"6024",1.86441297015946,0.54785976513146,"4","1506"
"6025",1.8224510038372,1.02597252543902,"1","1507"
"6026",0.30996914114607,0.166694157848397,"2","1507"
"6027",-0.83485105422683,-0.517799465586524,"3","1507"
"6028",-1.35900651204826,-0.582803733018841,"4","1507"
"6029",1.03227232555707,-1.03003199006335,"1","1508"
"6030",-2.96339631753179,-1.34804151486604,"2","1508"
"6031",-4.0863349459298,-1.85390726713038,"3","1508"
"6032",2.73110230748371,0.388168184412809,"4","1508"
"6033",-0.840391441868041,-1.59038961067624,"1","1509"
"6034",0.303106664275106,-0.499743504440467,"2","1509"
"6035",-0.114022569595659,-0.404875077181445,"3","1509"
"6036",4.46323299323784,1.55013192502228,"4","1509"
"6037",0.804216563450716,0.67712719213182,"1","1510"
"6038",3.68210752682093,1.04869431131489,"2","1510"
"6039",1.5424387205555,0.204340082877073,"3","1510"
"6040",-1.94533141367989,-0.858720945149636,"4","1510"
"6041",4.12508724069979,1.77850194207404,"1","1511"
"6042",2.49679093369933,-0.0343232255336948,"2","1511"
"6043",-4.75986816456623,-1.90972851912232,"3","1511"
"6044",2.18012778005793,0.588730849113971,"4","1511"
"6045",1.32159425915576,0.920199414690957,"1","1512"
"6046",0.634111856113806,-0.283560069724648,"2","1512"
"6047",0.461324410362339,0.305986696685845,"3","1512"
"6048",-0.501637764456247,-0.329020476113088,"4","1512"
"6049",0.110843844537578,-0.206003792012863,"1","1513"
"6050",-0.0164487344683064,-0.135062053962185,"2","1513"
"6051",-0.48644972006639,-0.439409856061554,"3","1513"
"6052",-0.313581592819221,0.421411872584951,"4","1513"
"6053",0.148746552440115,0.353755682261877,"1","1514"
"6054",0.564647704294075,-0.051799486407613,"2","1514"
"6055",-1.5870532215739,-0.32368354564578,"3","1514"
"6056",-4.52055585502262,-1.1999366381228,"4","1514"
"6057",-1.70847892189118,0.551753198448344,"1","1515"
"6058",2.64830558226306,0.628724291799054,"2","1515"
"6059",1.98474551148513,0.424873464409278,"3","1515"
"6060",-4.18929327366867,-1.11323958751939,"4","1515"
"6061",1.50652399178863,0.624147442653619,"1","1516"
"6062",3.96205869184306,0.710554612965008,"2","1516"
"6063",-3.12781505225476,-0.826612050365079,"3","1516"
"6064",-0.975186902132429,-0.593330879963322,"4","1516"
"6065",0.691849341824226,-0.394130059304473,"1","1517"
"6066",-0.370411577592284,-0.353704771300474,"2","1517"
"6067",-1.61157863371744,-0.576008685903804,"3","1517"
"6068",1.67813999286041,-0.0420543901954984,"4","1517"
"6069",-0.8539796193271,-1.25884513142399,"1","1518"
"6070",2.18774775157967,0.567322014496147,"2","1518"
"6071",-0.0647167328025606,0.0902690124556562,"3","1518"
"6072",7.4375570975744,1.50305921266401,"4","1518"
"6073",-0.291049277916407,-1.52104123518806,"1","1519"
"6074",0.565606440437039,0.580015172190441,"2","1519"
"6075",1.26243197525846,-0.110492636222051,"3","1519"
"6076",-0.260506014114228,-0.253444772073811,"4","1519"
"6077",4.68862300226916,1.03834844351618,"1","1520"
"6078",1.48558070335906,-0.118872540243531,"2","1520"
"6079",2.6549511410147,0.382782714854978,"3","1520"
"6080",2.98645574331025,0.170116968695715,"4","1520"
"6081",3.23844695545911,1.21810737514229,"1","1521"
"6082",0.5035338266412,0.127265621080464,"2","1521"
"6083",0.294375289085151,0.399508779723908,"3","1521"
"6084",-1.90142933007417,-0.63879100027424,"4","1521"
"6085",0.939527525751117,-0.109326112824211,"1","1522"
"6086",3.5506913961063,1.38317621347015,"2","1522"
"6087",4.38559874952796,1.73507606191298,"3","1522"
"6088",-4.64993175792787,-1.35608366047784,"4","1522"
"6089",-0.839809866128835,-2.22614304056225,"1","1523"
"6090",-0.84155566191345,-0.679559854280776,"2","1523"
"6091",-3.08893527508456,-1.2524487415795,"3","1523"
"6092",2.5738331967293,0.920165918064179,"4","1523"
"6093",0.388868410050032,-0.253578108478615,"1","1524"
"6094",-1.73958198693602,-1.33094042158687,"2","1524"
"6095",-1.40170684044788,-0.883851513644258,"3","1524"
"6096",5.25222702317432,1.03354266685444,"4","1524"
"6097",1.21512940385214,0.51949155578426,"1","1525"
"6098",-0.663605394013558,-0.104638163986852,"2","1525"
"6099",-2.62335948088581,-0.855288955233824,"3","1525"
"6100",4.57678592151756,0.445707953929031,"4","1525"
"6101",-1.00415908180525,0.454493857776929,"1","1526"
"6102",-0.462607132832629,0.205388121636769,"2","1526"
"6103",4.23571484734333,0.818865048150408,"3","1526"
"6104",-3.98543825565907,-1.00753592241135,"4","1526"
"6105",-0.483087139997316,-1.45102492786585,"1","1527"
"6106",0.330401695336764,-0.332819506405985,"2","1527"
"6107",0.580057286204836,-0.0272106998606676,"3","1527"
"6108",5.33603799985086,1.38818696095936,"4","1527"
"6109",-0.469249863245674,-1.6877046519792,"1","1528"
"6110",-4.01164820819205,-2.2194427312283,"2","1528"
"6111",5.73884082615657,1.60631524267176,"3","1528"
"6112",-7.83114990478571,-2.1382793239344,"4","1528"
"6113",-0.458262859119462,-0.769350631884701,"1","1529"
"6114",2.65468120599156,0.604093923734764,"2","1529"
"6115",-3.79362202899732,-1.5726817563292,"3","1529"
"6116",-6.47237455138881,-2.11331227159925,"4","1529"
"6117",2.24537516768932,1.16576317799554,"1","1530"
"6118",-6.2686986278591,-2.9013386293295,"2","1530"
"6119",-0.906331027648865,0.00438705602359801,"3","1530"
"6120",-0.504478909329478,-0.427388127738537,"4","1530"
"6121",1.4330250931642,2.16722016048955,"1","1531"
"6122",2.20659034232998,0.614845424667271,"2","1531"
"6123",4.24568804248133,1.76793966971338,"3","1531"
"6124",-3.19671429886012,-0.404945391120966,"4","1531"
"6125",0.874642102387951,0.323627366176163,"1","1532"
"6126",-0.156404387928273,-0.201154144399476,"2","1532"
"6127",0.838453529628445,0.0656903372266611,"3","1532"
"6128",-2.76418301459909,-0.812597690992568,"4","1532"
"6129",0.785590465527923,-0.399781853937343,"1","1533"
"6130",-0.377717631685482,-0.0531681207732727,"2","1533"
"6131",0.866959249598672,0.302743690381713,"3","1533"
"6132",-0.574496384592799,0.00617806753659592,"4","1533"
"6133",0.870607086216798,0.813616500045683,"1","1534"
"6134",-1.49096406760548,-1.04167855870322,"2","1534"
"6135",3.98562006022084,1.10907657449247,"3","1534"
"6136",2.38946542943684,0.536988449957568,"4","1534"
"6137",2.01390457842089,0.302602188438859,"1","1535"
"6138",-0.861822841360499,-0.674130720775899,"2","1535"
"6139",1.37851857291675,0.260395115065065,"3","1535"
"6140",1.1338138464675,0.617583262935214,"4","1535"
"6141",1.35981823539104,-0.553205101508685,"1","1536"
"6142",3.25019775565247,0.414105648801551,"2","1536"
"6143",-2.81182388892949,-0.784237855707505,"3","1536"
"6144",11.2149965165482,2.42666472335665,"4","1536"
"6145",-1.61640860307517,-0.482993522013927,"1","1537"
"6146",-0.815720874454538,-1.34524329486998,"2","1537"
"6147",-3.01801249657582,-0.714879915054313,"3","1537"
"6148",3.61330917588931,0.9919291496931,"4","1537"
"6149",0.675237985508492,-0.405580376045164,"1","1538"
"6150",1.52058890258243,0.172614980002431,"2","1538"
"6151",-3.44158093975314,-1.16578908499679,"3","1538"
"6152",1.94890619581302,0.353508477173527,"4","1538"
"6153",-3.02609270261995,-1.98448587769002,"1","1539"
"6154",-0.281816973493792,-0.244789354872661,"2","1539"
"6155",-0.4553190961838,-0.782450878922741,"3","1539"
"6156",-1.93640722363175,-0.660350619678905,"4","1539"
"6157",3.08488331731951,0.892522752366554,"1","1540"
"6158",0.374600501849179,-0.413563440438084,"2","1540"
"6159",-2.2064610521974,-1.03122788508263,"3","1540"
"6160",-1.80607046387536,-0.608878413300784,"4","1540"
"6161",-0.927909927619208,-1.15061314170439,"1","1541"
"6162",-2.49525070058636,-1.43437730088839,"2","1541"
"6163",4.38319821891571,1.90475850444944,"3","1541"
"6164",-6.72081665990664,-1.28423915437522,"4","1541"
"6165",0.505579061012049,-1.09320152803865,"1","1542"
"6166",3.12143143800703,1.10114561898945,"2","1542"
"6167",5.24323245943277,0.903183033833921,"3","1542"
"6168",1.90598946250164,0.675977116354569,"4","1542"
"6169",0.357071104075241,-1.13798964393916,"1","1543"
"6170",3.35288508991735,0.871258405627337,"2","1543"
"6171",4.45127562533766,0.9070659482267,"3","1543"
"6172",-3.19136857720855,-0.938213157668589,"4","1543"
"6173",-0.0697017547507415,-1.45955277448649,"1","1544"
"6174",-1.16671542491901,-0.384346100014747,"2","1544"
"6175",-1.2114463515569,-0.575569441612431,"3","1544"
"6176",-9.42225733896673,-2.14500971318764,"4","1544"
"6177",-0.752763889727855,-0.750663406510271,"1","1545"
"6178",-1.57294244566336,-0.408815802012254,"2","1545"
"6179",-1.00124904777215,0.0664186836249283,"3","1545"
"6180",3.55292436635439,0.409928617578045,"4","1545"
"6181",-0.0627862087183619,-0.479303631965407,"1","1546"
"6182",0.0240063475172942,-0.480323970316301,"2","1546"
"6183",-0.99229208427496,-0.792299045375973,"3","1546"
"6184",3.73313024707531,0.90456024409278,"4","1546"
"6185",-0.274579075516475,-0.363356982369226,"1","1547"
"6186",2.76720416505783,0.434465109174554,"2","1547"
"6187",0.925668488467564,0.0670895516990886,"3","1547"
"6188",3.7726013281699,0.596914488653009,"4","1547"
"6189",0.126076473101247,0.0535396541862962,"1","1548"
"6190",1.61405375704766,1.40158733266492,"2","1548"
"6191",4.09354575601888,0.787415776401584,"3","1548"
"6192",2.03665787755491,0.309372313555842,"4","1548"
"6193",-3.14096315978729,-2.94876991169144,"1","1549"
"6194",1.03691575297731,-0.381000994265614,"2","1549"
"6195",0.251658953085884,-0.192861565021269,"3","1549"
"6196",-4.96234542596498,-1.34176554104032,"4","1549"
"6197",0.656177243118922,0.144846918361573,"1","1550"
"6198",0.979216307930953,0.496205697839218,"2","1550"
"6199",6.89468325629215,2.27353251440949,"3","1550"
"6200",1.81372086102061,0.57626160688631,"4","1550"
"6201",-0.402496913609257,0.904570698033766,"1","1551"
"6202",2.19389470834832,0.183649159895088,"2","1551"
"6203",1.65526748880776,-0.0959677353199883,"3","1551"
"6204",0.595431149957278,-0.0613637974126965,"4","1551"
"6205",0.101536267222287,-0.13661856134727,"1","1552"
"6206",0.966251016427032,0.361554010335441,"2","1552"
"6207",2.07171894225704,0.237569287387488,"3","1552"
"6208",-5.69708470551108,-1.524465994446,"4","1552"
"6209",1.41832102194872,0.401784091798072,"1","1553"
"6210",-1.53719858186172,-0.220842546221048,"2","1553"
"6211",-2.19766053015686,-0.474930109762114,"3","1553"
"6212",-6.2662424289761,-1.37136631903899,"4","1553"
"6213",-2.14723833307194,-1.41291428057716,"1","1554"
"6214",-1.89024666547929,-0.537065773442796,"2","1554"
"6215",-7.79438483424459,-2.19993257006701,"3","1554"
"6216",0.124141587563807,-0.0776145157791135,"4","1554"
"6217",-2.71420575516808,-1.46667961030124,"1","1555"
"6218",-0.21298221026729,0.625342545768468,"2","1555"
"6219",-3.31126954639411,-0.539156362287392,"3","1555"
"6220",1.00433841381881,0.424739138500468,"4","1555"
"6221",2.22597098761161,0.204591389138053,"1","1556"
"6222",-0.773747050322339,-0.366696360867286,"2","1556"
"6223",-4.50714368548071,-1.03882346236431,"3","1556"
"6224",-0.877267191055827,0.0193626601379825,"4","1556"
"6225",0.891376308757926,0.0612174446689695,"1","1557"
"6226",-0.324554423840474,-0.717700548419245,"2","1557"
"6227",-4.91499408855118,-1.09897729105174,"3","1557"
"6228",0.840189272909668,0.121781826407735,"4","1557"
"6229",-0.384733010746126,-0.640117048491151,"1","1558"
"6230",3.40172542897662,0.356536765649021,"2","1558"
"6231",-1.17999894466901,-0.913613860781674,"3","1558"
"6232",0.707469491380522,-0.0166900179411873,"4","1558"
"6233",0.864705855687148,0.451362452655673,"1","1559"
"6234",1.93476139205558,0.295294656497219,"2","1559"
"6235",4.23614409590878,1.13876992820169,"3","1559"
"6236",-4.22325246650981,-1.19856034545317,"4","1559"
"6237",1.01983489707824,0.701553919722292,"1","1560"
"6238",1.92675370221081,0.223775529331758,"2","1560"
"6239",1.65617987827525,0.18951400293035,"3","1560"
"6240",4.48747504468039,0.608165222349144,"4","1560"
"6241",0.0850263387302658,-1.48729688473408,"1","1561"
"6242",0.486640410989826,0.658816991771352,"2","1561"
"6243",1.08472914189185,0.521498798299901,"3","1561"
"6244",3.16511815416548,0.695698419158664,"4","1561"
"6245",-0.672687640774651,-0.728327052150218,"1","1562"
